ID_CLIENTE	SCORE_CREDITO	GENERO	IDADE	TEMPO_RELACIONAMENTO	TIPO_PLANO	RENDA	CANCELOU
04699	656	Masculino	34	5.1	Pos_Pago	7326	0
04700	642	Masculino	37	11.5	Pre_Pago	7228	0
04701	523	Feminino	45	6.5	Pre_Pago	11335	0
04702	557	Feminino	39	6.5	Pre_Pago	10889	0
04703	647	Masculino	30	6.4	Pos_Pago	8719	0
04704	593	Feminino	51	2.8	Pos_Pago	5914	0
04705	554	Masculino	28	6.7	Pos_Pago	5022	0
04706	681	Feminino	43	6.2	Pos_Pago	6117	0
04707	510	Masculino	20	9.6	Pre_Pago	8023	1
04708	644	Masculino	58	5.1	Pos_Pago	6902	0
04709	504	Masculino	38	3.7	Pos_Pago	6024	0
04710	622	Feminino	37	6.3	Pre_Pago	7153	0
04711	662	Masculino	43	4.4	Pos_Pago	5578	0
04712	634	Masculino	38	3.3	Pos_Pago	9577	0
04713	673	Masculino	39	3.3	Pre_Pago	8887	0
04714	690	Feminino	37	2.7	Pre_Pago	4878	0
04715	504	Masculino	42	3.4	Pos_Pago	10294	0
04716	603	Feminino	38	8.9	Pre_Pago	5224	0
04717	500	Feminino	22	8.4	Pos_Pago	10223	0
04718	593	Feminino	37	7.4	Pre_Pago	13411	0
04719	620	Masculino	48	4.2	Pos_Pago	13211	0
04720	610	Masculino	42	4.6	Pre_Pago	7670	0
04721	565	Masculino	35	5.3	Pos_Pago	10458	0
04722	471	Masculino	45	13.9	Pos_Pago	10558	0
04723	550	Feminino	29	5.7	Pre_Pago	8600	0
04724	528	Feminino	49	3.2	Pre_Pago	8550	0
04725	595	Feminino	47	7.8	Pre_Pago	6457	0
04726	635	Masculino	60	9	Pre_Pago	5993	0
04727	540	Feminino	39	4.6	Pre_Pago	7200	0
04728	612	Masculino	45	7.3	Pos_Pago	10652	0
04729	639	Feminino	51	3.9	Pre_Pago	6942	0
04730	594	Feminino	45	5.5	Pos_Pago	5785	0
04731	593	Feminino	32	8.6	Pre_Pago	12699	0
04732	621	Masculino	60	7.7	Pre_Pago	5776	0
04733	580	Feminino	44	6.7	Pre_Pago	4982	0
04734	617	Feminino	61	5.9	Pre_Pago	10132	0
04735	627	Feminino	27	3	Pos_Pago	6682	0
04736	624	Masculino	81	6.1	Pre_Pago	5756	0
04737	515	Feminino	25	6.9	Pos_Pago	6806	0
04738	533	Masculino	28	6.9	Pre_Pago	6541	1
04739	437	Feminino	55	5.2	Pre_Pago	9022	0
04740	535	Masculino	39	5	Pre_Pago	5710	0
04741	687	Masculino	40	1.9	Pos_Pago	6097	0
04742	784	Feminino	28	6.2	Pre_Pago	6550	0
04743	681	Masculino	30	7.2	Pos_Pago	9000	0
04744	768	Masculino	28	3.7	Pre_Pago	5594	0
04745	674	Feminino	33	5.3	Pre_Pago	9240	0
04746	658	Feminino	36	3.9	Pre_Pago	7215	0
04747	624	Masculino	36	5.7	Pre_Pago	8154	0
04748	623	Masculino	40	5.2	Pre_Pago	8844	1
04749	636	Masculino	24	8.7	Pos_Pago	3988	1
04750	569	Feminino	31	4.9	Pre_Pago	4970	0
04751	600	Feminino	72	5.6	Pre_Pago	7385	0
04752	551	Feminino	53	4.9	Pre_Pago	3511	0
04753	655	Masculino	63	5.3	Pos_Pago	10157	0
04754	591	Masculino	40	5.9	Pre_Pago	11154	0
04755	677	Masculino	37	7.4	Pre_Pago	13748	1
04756	562	Feminino	38	8.2	Pre_Pago	8699	0
04757	633	Masculino	36	7.7	Pos_Pago	6045	0
04758	530	Feminino	53	3.7	Pre_Pago	5411	0
04759	513	Feminino	49	10.2	Pos_Pago	10674	0
04760	572	Feminino	41	10	Pre_Pago	9532	0
04761	617	Masculino	49	8.5	Pos_Pago	11159	0
04762	657	Feminino	22	5.6	Pre_Pago	7161	0
04763	586	Feminino	26	4.9	Pos_Pago	4922	0
04764	545	Feminino	43	7.8	Pre_Pago	6323	1
04765	705	Masculino	41	4.2	Pos_Pago	12755	0
04766	604	Masculino	35	10.4	Pre_Pago	12319	0
04767	632	Masculino	27	2.5	Pos_Pago	3748	0
04768	578	Feminino	27	4.4	Pre_Pago	6178	1
04769	638	Masculino	33	5.5	Pos_Pago	5366	0
04770	567	Feminino	30	9.3	Pre_Pago	6975	0
04771	549	Masculino	39	6.9	Pre_Pago	6835	0
04772	586	Masculino	36	5.3	Pos_Pago	10629	0
04773	566	Feminino	43	4.9	Pos_Pago	4542	0
04774	671	Masculino	25	2.4	Pos_Pago	10587	0
04775	598	Masculino	37	7.2	Pre_Pago	9024	0
04776	529	Masculino	33	6.3	Pre_Pago	7786	0
04777	668	Masculino	37	1.9	Pre_Pago	6479	0
04778	559	Masculino	27	10.6	Pre_Pago	15239	0
04779	741	Feminino	33	9.6	Pre_Pago	8092	0
04780	571	Feminino	31	7.9	Pre_Pago	7075	0
04781	482	Masculino	36	9.1	Pre_Pago	6284	0
04782	551	Feminino	62	4.3	Pos_Pago	4735	0
04783	669	Feminino	39	3.5	Pre_Pago	13256	0
04784	615	Feminino	42	5.2	Pre_Pago	8120	0
04785	659	Feminino	32	6.9	Pos_Pago	6610	0
04786	663	Masculino	28	9.4	Pre_Pago	7395	1
04787	643	Masculino	29	9	Pre_Pago	5751	0
04788	438	Masculino	34	3.9	Pre_Pago	7294	1
04789	522	Masculino	41	3	Pre_Pago	7081	0
04790	560	Feminino	64	3.6	Pre_Pago	4185	0
04791	499	Feminino	35	8.6	Pos_Pago	13013	0
04792	757	Feminino	38	9.3	Pre_Pago	7174	0
04793	652	Masculino	37	3.8	Pre_Pago	6860	0
04794	609	Masculino	47	3.7	Pre_Pago	5195	0
04795	725	Masculino	23	12.5	Pre_Pago	8920	0
04796	820	Feminino	32	8.8	Pre_Pago	4465	1
04797	689	Masculino	42	4.2	Pos_Pago	11874	0
04798	534	Feminino	33	3.1	Pre_Pago	7488	0
04799	755	Masculino	43	2.7	Pre_Pago	5191	0
04800	515	Masculino	39	4.3	Pre_Pago	4223	0
04801	462	Masculino	26	5	Pos_Pago	5732	0
04802	608	Masculino	39	12.3	Pre_Pago	8681	0
04803	694	Masculino	35	6.3	Pos_Pago	7611	0
04804	575	Feminino	35	7.4	Pos_Pago	13082	0
04805	569	Masculino	23	5.8	Pre_Pago	8982	0
04806	629	Masculino	41	17.4	Pre_Pago	15138	0
04807	768	Masculino	33	3.6	Pre_Pago	4670	0
04808	611	Masculino	25	7.1	Pre_Pago	8219	0
04809	470	Masculino	29	8.5	Pos_Pago	11340	0
04810	663	Feminino	40	6.7	Pos_Pago	5315	0
04811	568	Feminino	36	6.9	Pre_Pago	6458	0
04812	645	Masculino	25	4.8	Pos_Pago	14284	0
04813	570	Masculino	44	4.3	Pre_Pago	3481	0
04814	584	Masculino	60	4.5	Pre_Pago	6412	0
04815	615	Masculino	18	6.8	Pre_Pago	5941	1
04816	674	Masculino	34	6	Pre_Pago	4127	0
04817	624	Feminino	64	11.2	Pos_Pago	6290	0
04818	628	Feminino	35	2.8	Pre_Pago	5668	1
04819	651	Masculino	34	7.5	Pos_Pago	2788	0
04820	498	Masculino	28	4.2	Pre_Pago	11111	0
04821	703	Feminino	24	7.4	Pre_Pago	11928	0
04822	601	Masculino	38	12.3	Pre_Pago	8668	0
04823	474	Masculino	51	3	Pre_Pago	6934	0
04824	661	Masculino	40	6.4	Pre_Pago	8767	0
04825	623	Masculino	46	4.9	Pre_Pago	3439	0
04826	671	Masculino	42	10.5	Pre_Pago	12918	0
04827	670	Masculino	62	4.2	Pre_Pago	11972	0
04828	810	Masculino	29	3.3	Pos_Pago	9404	0
04829	614	Masculino	37	5.9	Pre_Pago	9934	0
04830	551	Masculino	61	4.8	Pre_Pago	12967	0
04831	481	Feminino	28	9.4	Pre_Pago	7275	0
04832	609	Feminino	40	3.7	Pos_Pago	5255	0
04833	543	Masculino	33	4.8	Pre_Pago	10998	1
04834	629	Feminino	50	5.7	Pre_Pago	7748	0
04835	823	Masculino	33	8.5	Pre_Pago	11953	0
04836	574	Masculino	39	5.6	Pre_Pago	7382	0
04837	658	Masculino	32	7.6	Pre_Pago	5425	0
04838	520	Feminino	25	6	Pos_Pago	12678	0
04839	618	Masculino	34	4.3	Pre_Pago	4807	0
04840	602	Feminino	37	6.4	Pre_Pago	8148	0
04841	738	Masculino	39	4.5	Pos_Pago	6861	0
04842	653	Feminino	31	7.3	Pre_Pago	10413	0
04843	688	Masculino	60	4.5	Pre_Pago	6672	0
04844	721	Masculino	38	4.6	Pre_Pago	8307	0
04845	520	Masculino	35	10.6	Pre_Pago	14528	0
04846	459	Feminino	28	4.7	Pre_Pago	8683	0
04847	629	Masculino	32	6.4	Pre_Pago	8770	0
04848	668	Feminino	43	8.2	Pos_Pago	8776	0
04849	467	Feminino	31	6.4	Pre_Pago	9094	0
04850	570	Feminino	38	6.3	Pre_Pago	7993	1
04851	515	Masculino	46	5.1	Pre_Pago	7222	0
04852	557	Masculino	26	5.1	Pre_Pago	7153	0
04853	542	Masculino	33	3.6	Pre_Pago	4638	0
04854	600	Feminino	60	4.5	Pre_Pago	6964	0
04855	716	Masculino	60	5.6	Pre_Pago	6547	0
04856	700	Feminino	33	3.3	Pos_Pago	9571	0
04857	760	Masculino	29	6.1	Pre_Pago	5145	0
04858	634	Masculino	38	7	Pre_Pago	7849	0
04859	551	Feminino	26	6.4	Pos_Pago	8479	0
04860	638	Feminino	36	6.7	Pre_Pago	4164	0
04861	656	Masculino	40	7.2	Pre_Pago	8867	0
04862	534	Masculino	23	4.2	Pos_Pago	15992	0
04863	747	Masculino	39	4.9	Pre_Pago	4195	0
04864	668	Masculino	37	4.6	Pos_Pago	7632	0
04865	674	Feminino	43	4.6	Pos_Pago	7231	0
04866	603	Masculino	43	2.7	Pre_Pago	4851	0
04867	573	Masculino	26	8.8	Pos_Pago	5023	1
04868	655	Feminino	40	1.9	Pre_Pago	6180	0
04869	517	Masculino	45	6.5	Pre_Pago	9912	0
04870	518	Masculino	32	7.8	Pre_Pago	6344	0
04871	502	Masculino	61	7.5	Pre_Pago	4624	0
04872	739	Masculino	63	1.4	Pos_Pago	4865	0
04873	611	Feminino	59	5.5	Pos_Pago	5746	0
04874	661	Feminino	36	4.3	Pre_Pago	4957	0
04875	582	Feminino	41	11.2	Pre_Pago	6157	0
04876	748	Masculino	38	5.6	Pre_Pago	6297	0
04877	720	Masculino	43	2.6	Pre_Pago	4620	0
04878	533	Masculino	35	15.8	Pre_Pago	13312	0
04879	594	Masculino	24	7.1	Pos_Pago	8554	0
04880	556	Feminino	42	5.4	Pre_Pago	16481	0
04881	491	Feminino	41	2.7	Pre_Pago	5050	0
04882	549	Masculino	45	5.8	Pre_Pago	9519	0
04883	477	Masculino	32	6.6	Pre_Pago	13348	0
04884	673	Masculino	74	4.7	Pre_Pago	8599	0
04885	521	Masculino	35	6.9	Pos_Pago	6961	0
04886	654	Feminino	79	5.9	Pre_Pago	10705	0
04887	499	Masculino	38	4.7	Pos_Pago	9912	0
04888	567	Feminino	35	4	Pre_Pago	8795	0
04889	626	Masculino	40	4.1	Pre_Pago	10217	1
04890	560	Masculino	39	7.6	Pre_Pago	5044	0
04891	634	Masculino	47	7.9	Pre_Pago	6741	0
04892	598	Masculino	55	6.8	Pre_Pago	5448	0
04893	627	Masculino	39	11.5	Pos_Pago	7043	0
04894	691	Feminino	30	4.6	Pre_Pago	7569	0
04895	687	Feminino	45	3.5	Pre_Pago	12373	0
04896	524	Feminino	44	4.4	Pre_Pago	6098	0
04897	493	Masculino	31	1.6	Pre_Pago	5109	0
04898	573	Masculino	42	3.1	Pre_Pago	7413	0
04899	805	Masculino	20	6.7	Pre_Pago	5023	1
04900	679	Masculino	36	5.1	Pre_Pago	6946	0
04901	714	Feminino	41	6.8	Pre_Pago	6005	0
04902	756	Masculino	36	9.5	Pos_Pago	7711	0
04903	546	Feminino	30	1.2	Pre_Pago	3553	0
04904	537	Masculino	33	4.8	Pos_Pago	12532	0
04905	523	Feminino	44	6.4	Pre_Pago	8276	0
04906	659	Masculino	35	4.7	Pre_Pago	8738	0
04907	514	Masculino	37	4.3	Pos_Pago	4496	0
04908	446	Feminino	38	8	Pre_Pago	7366	0
04909	546	Masculino	42	3.2	Pos_Pago	8176	0
04910	683	Masculino	44	5.6	Pre_Pago	6804	0
04911	684	Feminino	31	4.7	Pre_Pago	8832	0
04912	532	Feminino	32	6.8	Pre_Pago	6155	1
04913	501	Masculino	37	5.6	Pre_Pago	6895	0
04914	584	Feminino	55	3.9	Pos_Pago	7704	0
04915	620	Masculino	43	3.1	Pre_Pago	7774	0
04916	494	Masculino	63	8.1	Pre_Pago	7906	0
04917	643	Masculino	45	10.2	Pre_Pago	10472	0
04918	578	Feminino	33	8.1	Pos_Pago	7989	0
04919	539	Masculino	28	5.3	Pre_Pago	10933	0
04920	591	Masculino	39	6.2	Pos_Pago	6150	0
04921	592	Masculino	35	5.1	Pre_Pago	6858	0
04922	583	Feminino	40	6.5	Pre_Pago	11386	0
04923	719	Feminino	29	10	Pre_Pago	10008	0
04924	615	Masculino	43	7.5	Pos_Pago	3580	0
04925	641	Masculino	29	4.2	Pre_Pago	10934	0
04926	571	Masculino	33	5	Pre_Pago	5380	1
04927	578	Feminino	22	4.3	Pos_Pago	5010	0
04928	542	Feminino	54	4.2	Pre_Pago	12096	0
04929	628	Feminino	24	4.7	Pre_Pago	9691	1
04930	698	Masculino	51	8.1	Pre_Pago	7957	0
04931	638	Masculino	41	4.3	Pre_Pago	4223	0
04932	590	Masculino	30	3.5	Pre_Pago	13209	0
04933	586	Masculino	68	10.6	Pre_Pago	17392	0
04934	580	Masculino	25	8.7	Pre_Pago	3789	1
04935	540	Masculino	24	2.6	Pre_Pago	4389	0
04936	617	Feminino	34	2.7	Pre_Pago	5398	0
04937	628	Masculino	35	7.5	Pre_Pago	3951	0
04938	578	Masculino	27	14.1	Pre_Pago	10903	0
04939	520	Feminino	33	9.4	Pre_Pago	7515	0
04940	583	Masculino	32	4.8	Pre_Pago	14816	0
04941	599	Masculino	37	6	Pre_Pago	2845	0
04942	673	Masculino	36	3.1	Pos_Pago	7678	0
04943	584	Feminino	63	5.5	Pre_Pago	4917	0
04944	551	Masculino	38	6	Pre_Pago	4228	0
04945	588	Masculino	36	6.9	Pos_Pago	6874	0
04946	704	Masculino	41	7.1	Pos_Pago	8615	0
04947	630	Feminino	55	2.7	Pre_Pago	5463	0
04948	464	Masculino	33	7.5	Pre_Pago	3254	0
04949	596	Masculino	45	2.9	Pre_Pago	6343	0
04950	578	Masculino	67	5.5	Pre_Pago	4872	0
04951	615	Feminino	38	4	Pos_Pago	8617	0
04952	710	Feminino	45	5.7	Pre_Pago	8208	0
04953	669	Masculino	32	6.2	Pre_Pago	6737	0
04954	481	Masculino	33	5.9	Pre_Pago	12188	0
04955	578	Feminino	31	4	Pre_Pago	8344	0
04956	606	Feminino	27	9.9	Pre_Pago	9317	0
04957	545	Feminino	42	3.9	Pre_Pago	7492	0
04958	671	Masculino	41	4.9	Pre_Pago	4640	1
04959	662	Masculino	43	2.7	Pre_Pago	5546	0
04960	616	Masculino	32	15.4	Pre_Pago	12805	1
04961	654	Feminino	24	7.3	Pre_Pago	10134	0
04962	481	Feminino	68	4.6	Pos_Pago	7859	0
04963	687	Feminino	27	4	Pre_Pago	8495	1
04964	611	Masculino	26	5.4	Pre_Pago	14698	0
04965	641	Masculino	47	5.2	Pre_Pago	8131	0
04966	487	Feminino	39	10.3	Pos_Pago	11424	0
04967	665	Feminino	39	5.7	Pre_Pago	8203	0
04968	547	Feminino	41	7	Pre_Pago	7433	0
04969	619	Feminino	37	7.5	Pre_Pago	4609	0
04970	684	Masculino	38	5.8	Pre_Pago	8827	0
04971	565	Masculino	37	4.3	Pos_Pago	3508	0
04972	557	Masculino	46	3.6	Pre_Pago	5092	0
04973	539	Masculino	37	4.9	Pre_Pago	5082	0
04974	639	Feminino	29	10.1	Pre_Pago	10072	0
04975	654	Feminino	37	7.5	Pre_Pago	4345	0
04976	650	Feminino	45	4.1	Pos_Pago	9942	0
04977	566	Feminino	44	6.4	Pre_Pago	8568	0
04978	667	Masculino	28	5.4	Pos_Pago	4508	0
04979	559	Masculino	33	4.4	Pre_Pago	5458	1
04980	493	Feminino	44	4.9	Pre_Pago	4946	0
04981	645	Feminino	23	5.6	Pre_Pago	6514	0
04982	660	Masculino	61	5.5	Pos_Pago	4968	0
04983	613	Feminino	65	3.4	Pre_Pago	10999	0
04984	662	Feminino	49	4.7	Pre_Pago	8847	0
04985	698	Feminino	42	6.9	Pos_Pago	6607	0
04986	523	Masculino	46	4.6	Pre_Pago	7818	0
04987	644	Masculino	39	5.4	Pre_Pago	3627	0
04988	567	Masculino	32	5.5	Pre_Pago	5982	0
04989	509	Masculino	35	4.9	Pos_Pago	3885	0
04990	624	Masculino	38	7	Pre_Pago	7487	0
04991	655	Masculino	29	5	Pre_Pago	5300	1
04992	499	Masculino	62	3.5	Pre_Pago	12134	0
04993	578	Feminino	22	6.2	Pre_Pago	6219	1
04994	678	Masculino	62	11	Pre_Pago	5472	0
04995	504	Masculino	37	5.8	Pre_Pago	8778	0
04996	426	Feminino	50	3.9	Pre_Pago	7060	0
04997	592	Masculino	52	8.4	Pos_Pago	10577	0
04998	493	Masculino	35	7.8	Pos_Pago	6334	0
04999	664	Masculino	54	8.2	Pre_Pago	8687	0
05000	588	Masculino	33	6.8	Pre_Pago	5378	0
05001	592	Feminino	42	9	Pre_Pago	5773	0
05002	574	Feminino	26	8	Pos_Pago	7551	0
05003	602	Feminino	41	5.6	Pre_Pago	6356	0
05004	574	Masculino	31	5.1	Pre_Pago	6580	0
05005	791	Masculino	43	9.8	Pre_Pago	9079	0
05006	560	Feminino	46	8.5	Pre_Pago	11673	0
05007	612	Masculino	22	3.7	Pre_Pago	5294	1
05008	586	Masculino	44	4.6	Pre_Pago	7140	0
05009	627	Masculino	39	4.6	Pre_Pago	7503	1
05010	706	Feminino	28	4.9	Pos_Pago	4618	0
05011	628	Masculino	43	3.9	Pre_Pago	7327	0
05012	512	Masculino	42	3.2	Pos_Pago	8327	0
05013	930	Masculino	54	6.7	Pos_Pago	4704	0
05014	522	Masculino	31	6.4	Pos_Pago	8225	0
05015	616	Masculino	46	3.9	Pre_Pago	7069	0
05016	542	Masculino	27	5.4	Pre_Pago	13883	0
05017	682	Feminino	73	6.3	Pos_Pago	7663	0
05018	595	Masculino	37	8.8	Pre_Pago	4411	0
05019	718	Masculino	51	4	Pre_Pago	8617	0
05020	574	Feminino	28	4.8	Pos_Pago	11666	0
05021	751	Masculino	39	4.1	Pos_Pago	10150	0
05022	534	Feminino	33	9.2	Pos_Pago	6650	0
05023	659	Feminino	37	8.8	Pre_Pago	4787	0
05024	532	Feminino	45	2.8	Pre_Pago	6162	0
05025	741	Masculino	37	4.2	Pre_Pago	15836	0
05026	569	Masculino	29	6	Pre_Pago	13440	0
05027	560	Masculino	52	7.3	Pre_Pago	10696	0
05028	620	Masculino	29	4.5	Pre_Pago	6214	0
05029	761	Feminino	36	6.1	Pos_Pago	4836	0
05030	610	Masculino	55	9.8	Pre_Pago	8719	0
05031	605	Masculino	34	3.7	Pos_Pago	5917	0
05032	560	Feminino	25	4.4	Pre_Pago	5575	0
05033	536	Masculino	35	9.6	Pre_Pago	8068	1
05034	512	Feminino	28	6	Pos_Pago	3535	0
05035	656	Masculino	32	8.5	Pre_Pago	12053	0
05036	488	Feminino	41	4.8	Pre_Pago	10552	0
05037	544	Masculino	44	7	Pre_Pago	7807	0
05038	655	Masculino	42	3.7	Pos_Pago	5644	0
05039	494	Feminino	32	3.8	Pre_Pago	6740	0
05040	656	Masculino	38	3.5	Pre_Pago	3433	0
05041	621	Masculino	33	13.2	Pre_Pago	10039	0
05042	466	Masculino	26	8.7	Pre_Pago	3986	0
05043	724	Masculino	51	5.4	Pre_Pago	13745	0
05044	583	Feminino	38	2.8	Pre_Pago	5559	0
05045	567	Feminino	32	6.1	Pre_Pago	5484	1
05046	606	Feminino	72	7.4	Pos_Pago	11123	0
05047	663	Masculino	37	4.6	Pre_Pago	8112	0
05048	671	Feminino	49	4.9	Pre_Pago	5138	0
05049	482	Feminino	46	4.9	Pre_Pago	2883	0
05050	632	Feminino	30	6.7	Pre_Pago	4456	1
05051	541	Masculino	30	3.5	Pre_Pago	17253	0
05052	612	Feminino	40	4.8	Pre_Pago	11514	0
05053	591	Feminino	68	10.2	Pre_Pago	10868	0
05054	702	Feminino	23	4.1	Pre_Pago	9445	0
05055	462	Masculino	44	7.3	Pre_Pago	11081	0
05056	548	Masculino	30	4.5	Pre_Pago	6836	0
05057	526	Masculino	38	8.3	Pre_Pago	9395	0
05058	674	Masculino	30	4.6	Pre_Pago	7652	0
05059	611	Masculino	29	9.3	Pre_Pago	7206	0
05060	769	Masculino	38	6	Pre_Pago	3849	0
05061	778	Masculino	50	7.3	Pos_Pago	11072	0
05062	654	Masculino	53	6.4	Pre_Pago	8529	0
05063	726	Masculino	52	5	Pre_Pago	5828	0
05064	517	Masculino	37	9.5	Pos_Pago	7568	0
05065	580	Feminino	29	7.8	Pos_Pago	6407	0
05066	681	Masculino	55	5.7	Pos_Pago	8109	0
05067	587	Masculino	35	4.2	Pos_Pago	12983	0
05068	690	Feminino	37	3.9	Pos_Pago	7001	0
05069	609	Feminino	37	9.1	Pre_Pago	6343	0
05070	644	Masculino	36	4.5	Pos_Pago	6318	0
05071	538	Masculino	52	3.6	Pre_Pago	4363	0
05072	456	Feminino	51	5	Pos_Pago	6433	0
05073	693	Masculino	57	7.3	Pre_Pago	9747	0
05074	646	Feminino	47	4.3	Pos_Pago	4951	0
05075	552	Masculino	34	4.9	Pos_Pago	3462	0
05076	640	Feminino	28	4.7	Pos_Pago	9124	0
05077	526	Masculino	29	3.3	Pos_Pago	9524	0
05078	597	Feminino	48	7.8	Pre_Pago	6654	0
05079	514	Masculino	39	3.2	Pre_Pago	7869	0
05080	657	Feminino	33	10.8	Pre_Pago	4672	0
05081	608	Feminino	37	3.9	Pos_Pago	7174	0
05082	644	Feminino	39	3.2	Pre_Pago	7956	0
05083	784	Masculino	36	7.9	Pre_Pago	7063	0
05084	635	Feminino	31	8.2	Pos_Pago	8493	0
05085	729	Feminino	47	8.9	Pre_Pago	5139	0
05086	450	Masculino	31	7.7	Pre_Pago	5556	0
05087	600	Feminino	50	14.2	Pre_Pago	11124	0
05088	540	Masculino	56	4.9	Pos_Pago	3422	0
05089	471	Masculino	39	6.2	Pre_Pago	5989	0
05090	620	Masculino	36	3.5	Pre_Pago	12332	0
05091	577	Feminino	28	3.2	Pre_Pago	8562	0
05092	518	Feminino	55	5.4	Pos_Pago	3931	0
05093	646	Masculino	29	3.6	Pre_Pago	4427	0
05094	635	Masculino	47	5.4	Pre_Pago	14618	0
05095	536	Feminino	33	4.4	Pre_Pago	6199	0
05096	623	Feminino	79	2.4	Pos_Pago	10460	0
05097	721	Feminino	45	3.4	Pre_Pago	10727	0
05098	470	Masculino	37	4.4	Pos_Pago	5997	0
05099	641	Feminino	21	8.8	Pre_Pago	4821	0
05100	501	Feminino	39	4.5	Pos_Pago	6506	0
05101	759	Masculino	29	6.5	Pos_Pago	10259	0
05102	622	Masculino	36	5.9	Pre_Pago	11844	0
05103	527	Feminino	43	3.5	Pre_Pago	14220	0
05104	562	Masculino	50	6.3	Pre_Pago	7185	0
05105	702	Feminino	43	5.8	Pre_Pago	8807	0
05106	571	Masculino	29	8.7	Pre_Pago	4141	0
05107	582	Masculino	43	5.8	Pos_Pago	9412	0
05108	644	Masculino	37	4.9	Pos_Pago	4784	0
05109	604	Masculino	34	8.5	Pos_Pago	11449	0
05110	787	Masculino	32	7.6	Pre_Pago	4888	0
05111	558	Feminino	40	8	Pos_Pago	7573	0
05112	661	Feminino	37	2.9	Pre_Pago	6440	0
05113	518	Masculino	30	6	Pre_Pago	4436	0
05114	719	Feminino	30	4.9	Pre_Pago	3479	0
05115	637	Masculino	42	10.2	Pos_Pago	10738	0
05116	559	Feminino	41	13.2	Pre_Pago	10128	0
05117	524	Feminino	46	7	Pos_Pago	7310	0
05118	650	Feminino	30	5.9	Pos_Pago	9860	0
05119	705	Masculino	43	9.7	Pos_Pago	8671	0
05120	525	Feminino	28	7.4	Pre_Pago	11761	0
05121	745	Masculino	34	10.5	Pre_Pago	12775	0
05122	524	Masculino	24	5.5	Pre_Pago	4888	0
05123	564	Feminino	36	13	Pre_Pago	9806	0
05124	579	Feminino	29	6.6	Pre_Pago	3358	0
05125	558	Masculino	25	6.7	Pre_Pago	5209	0
05126	516	Masculino	37	3.7	Pre_Pago	6008	0
05127	801	Masculino	22	7.4	Pre_Pago	11871	0
05128	710	Feminino	73	2.7	Pre_Pago	4983	0
05129	682	Masculino	41	7.3	Pre_Pago	10008	0
05130	655	Masculino	29	9.7	Pre_Pago	8402	0
05131	527	Feminino	22	6.2	Pre_Pago	6520	0
05132	569	Masculino	39	3.6	Pre_Pago	4833	0
05133	586	Feminino	46	5.8	Pre_Pago	9540	0
05134	638	Masculino	38	3.7	Pre_Pago	5433	0
05135	611	Masculino	45	5.3	Pre_Pago	9674	0
05136	960	Feminino	57	8.2	Pre_Pago	8516	0
05137	562	Feminino	39	8.5	Pos_Pago	10822	0
05138	676	Masculino	31	5.6	Pre_Pago	6569	0
05139	479	Feminino	28	7	Pre_Pago	7627	0
05140	599	Masculino	37	6.1	Pre_Pago	5635	0
05141	648	Feminino	44	6.6	Pre_Pago	12987	0
05142	695	Masculino	30	3.5	Pos_Pago	3715	0
05143	557	Masculino	24	2.6	Pre_Pago	4623	0
05144	623	Masculino	55	9.9	Pre_Pago	9416	0
05145	560	Feminino	39	4.4	Pre_Pago	5748	0
05146	734	Masculino	24	7.3	Pos_Pago	9799	0
05147	540	Masculino	37	9.2	Pos_Pago	6635	0
05148	681	Masculino	25	6.4	Pre_Pago	8418	0
05149	634	Feminino	43	4.9	Pre_Pago	3868	0
05150	578	Masculino	38	7.4	Pre_Pago	11383	0
05151	679	Masculino	45	7.2	Pos_Pago	9171	0
05152	721	Feminino	35	3.2	Pre_Pago	8480	0
05153	654	Masculino	53	6.6	Pos_Pago	12798	0
05154	521	Masculino	76	4.2	Pre_Pago	11396	0
05155	774	Masculino	26	5.5	Pos_Pago	6095	0
05156	795	Masculino	29	8.1	Pre_Pago	8184	0
05157	507	Feminino	34	8.3	Pos_Pago	8890	0
05158	514	Masculino	37	6.4	Pre_Pago	8896	0
05159	523	Feminino	38	5.3	Pre_Pago	10596	1
05160	565	Feminino	52	5.6	Pos_Pago	7346	0
05161	525	Feminino	38	3.9	Pos_Pago	7458	0
05162	659	Feminino	35	3.7	Pre_Pago	5485	0
05163	723	Masculino	49	9.5	Pos_Pago	7970	0
05164	577	Masculino	39	3.8	Pre_Pago	6823	0
05165	576	Masculino	35	6.7	Pre_Pago	5053	0
05166	740	Masculino	33	7.9	Pos_Pago	7103	0
05167	547	Feminino	45	3.2	Pos_Pago	8274	0
05168	571	Masculino	46	6.1	Pos_Pago	5176	0
05169	489	Feminino	43	7.4	Pre_Pago	13532	0
05170	588	Feminino	32	4	Pos_Pago	8487	0
05171	524	Feminino	62	10.6	Pos_Pago	3793	0
05172	629	Feminino	39	4.2	Pos_Pago	12205	0
05173	642	Feminino	41	3.7	Pre_Pago	5666	0
05174	651	Feminino	31	5.4	Pre_Pago	3887	0
05175	579	Masculino	38	3	Pre_Pago	7151	0
05176	557	Masculino	31	7.4	Pre_Pago	11148	0
05177	592	Feminino	44	3.7	Pos_Pago	5841	0
05178	614	Feminino	34	3.4	Pre_Pago	10309	0
05179	617	Feminino	34	7.7	Pos_Pago	5590	0
05180	616	Feminino	38	11	Pre_Pago	5569	0
05181	559	Masculino	40	5.7	Pos_Pago	7854	0
