ID_CLIENTE	SCORE_CREDITO	VALOR_TOTAL_ATRASOS_12M	QTD_CONSULTAS_CREDITO_12M	RENDIMENTO_MEDIO_12M	TEMPO_TRABALHO	IDADE	QTD_DEPENDENTES	LIMITE_INICIAL_CARTAO
1241	75	72,64	2	13880	14	37	2	9500
1242	86	0	2	11040	11	24	1	8000
1243	88	0	2	15110	15	46	0	13900
1244	80	0	2	8490	17	43	0	5800
1245	86	541,51	2	10500	13	47	2	10500
1246	73	1574,03	2	4050	12	61	1	1100
1247	83	0	2	9300	25	28	1	9000
1248	81	0	2	12880	14	27	1	9700
1249	82	0	2	13040	22	19	1	10400
1250	80	0	3	9120	12	58	1	5900
1251	93	0	1	9200	12	28	2	14100
1252	75	902,6	2	13660	12	20	0	8800
1253	82	499,59	2	13550	17	20	1	8100
1254	70	1119,98	2	18040	21	31	0	8500
1255	91	0	1	5270	17	21	1	9100
1256	76	191,57	4	7400	22	59	1	3500
1257	84	58,58	2	8350	20	29	2	8200
1258	78	628,56	2	16230	24	26	1	11200
1259	80	1937,4	4	4220	12	42	1	5200
1260	91	0	2	4430	9	22	2	9800
1261	78	0	2	7160	10	25	2	4800
1262	88	0	2	19340	15	38	1	14300
1263	85	0	2	10910	13	61	2	8700
1264	71	3846,64	2	0	16	41	1	1000
1265	81	0	2	26970	13	36	2	13900
1266	81	0	2	17750	4	29	1	9300
1267	76	3123,72	2	10030	18	41	2	6300
1268	76	0	2	9950	9	40	2	4600
1269	77	1680,66	3	4560	10	31	1	3500
1270	82	0	1	5620	14	35	0	6500
1271	70	3029,21	5	10970	12	28	0	3400
1272	76	814,77	2	14420	17	19	1	6800
1273	77	0	1	8590	21	19	2	7700
1274	82	914,4	2	9840	14	38	1	10100
1275	82	0	1	18360	14	41	0	11700
1276	79	0	2	7120	14	39	1	7500
1277	96	0	1	8020	33	19	1	15100
1278	71	0	3	12390	9	29	1	5200
1279	95	0	2	18630	10	25	0	14900
1280	72	3265,51	4	7350	9	33	1	3700
1281	69	1151,35	3	4750	19	19	1	3800
1282	80	827,59	3	5750	8	40	0	4900
1283	74	7275,42	3	5390	16	43	0	5100
1284	90	0	1	16500	17	34	2	15100
1285	92	0	3	12660	16	19	0	13900
1286	93	0	1	4950	14	38	3	12300
1287	79	0	2	2250	14	26	1	4100
1288	85	0	3	6270	18	44	0	8000
1289	84	0	1	13800	16	28	1	12400
1290	86	0	2	20890	15	59	2	12000
1291	84	0	2	13160	19	34	0	8600
1292	80	0	2	9130	12	35	0	8500
1293	75	1310,9	2	3940	12	33	1	1900
1294	77	1813,29	2	27290	14	18	0	11100
1295	67	855,45	2	15140	23	49	0	6200
1296	82	1344,63	3	8140	12	22	1	6600
1297	94	0	2	22550	10	24	1	15500
1298	81	1518,02	3	5500	13	36	1	6600
1299	84	0	2	6800	15	23	2	7500
1300	85	0	1	8330	12	57	1	11000
1301	81	0	1	10270	19	26	1	10500
1302	85	1194,33	3	27330	7	35	4	13400
1303	93	0	1	8880	19	32	0	16500
1304	85	0	2	9000	17	43	0	7900
1305	77	636,02	3	9300	19	37	2	5900
1306	79	0	2	9280	17	39	0	7800
1307	90	0	2	2390	25	28	1	9000
1308	62	3659,62	3	6360	9	32	2	1000
1309	75	0	1	7740	12	43	2	7000
1310	78	0	1	5550	16	34	1	7300
1311	77	0	2	7290	13	42	0	5000
1312	76	1030,92	2	17010	19	35	0	7800
1313	65	3318,35	3	4450	9	59	1	1000
1314	86	0	3	10060	14	30	1	12000
1315	86	0	3	5240	18	62	1	8000
1316	74	0	3	6790	19	36	0	6300
1317	59	4191,31	4	1790	5	60	1	1000
1318	75	2705,41	3	16130	12	21	2	10100
1319	74	191,71	4	28990	18	33	0	10400
1320	84	0	4	13940	4	36	0	9500
1321	74	0	2	6800	14	23	0	2400
1322	91	0	2	7290	9	23	2	11000
1323	62	0	2	12650	15	23	2	1000
1324	81	0	2	13300	21	28	0	10300
1325	91	0	2	5660	17	34	0	12000
1326	82	0	1	13070	23	30	1	12800
1327	87	0	2	13070	17	28	4	12400
1328	74	329,78	2	8400	18	25	2	5300
1329	83	646,68	2	11110	17	37	1	7400
1330	89	0	1	8150	12	38	1	11300
1331	85	0	2	17920	3	42	1	10700
1332	82	1023,73	2	12830	16	18	0	11100
1333	86	0	1	12230	18	30	0	12600
1334	75	1224,91	2	4300	22	26	1	4500
1335	84	0	2	8250	14	23	2	8300
1336	92	0	4	14940	23	23	1	17400
1337	82	262,21	2	7130	14	28	1	7000
1338	80	400,23	2	8040	20	41	1	8700
1339	79	31,53	1	5080	13	30	0	7000
1340	86	0	2	21950	14	46	1	13800
1341	79	0	2	10600	13	62	1	7300
1342	76	796,64	3	13570	26	57	2	9400
1343	77	1041,41	2	2900	16	44	1	5100
1344	78	388,93	2	13800	8	39	3	6200
1345	67	1214,88	1	3070	5	22	1	1000
1346	82	854,4	2	15360	19	34	1	11700
1347	84	0	2	16040	18	27	0	10100
1348	63	2548,41	3	10610	19	61	1	2300
1349	84	0	3	12250	15	31	2	11400
1350	81	1712,83	3	17370	19	50	1	11900
1351	77	131,69	3	21850	13	33	0	11400
1352	83	0	3	5360	14	25	1	7700
1353	94	0	2	15520	17	25	0	16500
1354	81	0	1	10060	15	29	0	7100
1355	87	0	1	15750	12	35	1	14200
1356	82	0	1	7160	17	29	0	7900
1357	87	0	2	8580	16	53	0	11600
1358	80	0	2	4310	8	45	1	5900
1359	96	0	1	19550	16	32	1	16700
1360	77	954,88	1	13670	11	22	2	6600
1361	81	585,96	2	5820	10	20	2	6300
1362	80	0	1	14910	10	28	1	9000
1363	80	0	3	15760	17	35	0	10600
1364	86	0	1	10330	13	54	3	11400
1365	74	965,69	3	7120	16	24	0	5400
1366	82	154,71	2	8590	12	48	1	7600
1367	90	0	2	15650	16	35	1	15600
1368	74	0	3	9370	13	39	2	7300
1369	76	38,86	3	11550	14	34	0	7800
1370	81	278,13	1	13990	17	29	0	10400
1371	82	841,59	2	2330	14	28	1	4200
1372	82	0	1	10320	24	39	0	8000
1373	85	0	2	19160	7	57	1	12100
1374	84	0	2	6060	18	45	2	7300
1375	69	5099,18	3	4960	13	31	1	3500
1376	76	1571,9	2	8550	15	25	0	6800
1377	91	0	2	16150	24	37	2	15600
1378	81	2445,59	3	17110	10	33	1	10400
1379	86	0	1	6680	15	32	2	9400
1380	73	3938,52	3	9610	15	51	2	7600
1381	69	3660,23	2	8450	4	33	2	3600
1382	88	0	2	10340	19	41	1	11500
1383	94	0	1	8960	16	19	1	14800
1384	73	5179,42	3	7920	6	40	0	5300
1385	84	0	2	12940	20	33	2	12100
1386	84	273,79	2	10600	17	28	1	9500
1387	73	259,71	1	6950	15	24	0	4600
1388	91	0	2	23570	14	54	2	15500
1389	69	1406,54	2	7080	16	26	1	2400
1390	80	0	2	9050	13	26	0	6800
1391	84	0	3	19940	15	20	1	10800
1392	63	2533,96	2	12410	10	30	1	4600
1393	88	0	1	13700	15	40	0	10100
1394	75	0	2	13550	17	32	2	7000
1395	88	0	1	11220	18	62	2	11000
1396	81	361,69	3	12210	14	54	2	9700
1397	73	0	3	5370	17	27	1	3600
1398	71	244,19	2	1570	12	35	2	1000
1399	70	3510,63	3	15080	12	40	1	2700
1400	79	0	2	7960	17	28	0	6200
1401	64	2562,09	4	7210	10	34	1	1000
1402	68	2509,6	2	2240	17	40	1	1000
1403	92	0	1	16410	19	34	1	15200
1404	76	0	2	15580	13	35	2	6500
1405	87	0	2	17950	21	27	2	14500
1406	85	0	1	18430	27	19	2	13700
1407	80	1622,65	2	10500	22	39	2	9100
1408	87	335,86	2	7170	15	37	1	8200
1409	77	0	2	13410	19	36	2	7900
1410	82	0	2	16100	19	24	1	10800
1411	84	0	1	10880	11	25	2	8900
1412	71	2835,45	4	3290	10	26	4	1000
1413	83	0	2	8440	7	33	1	9000
1414	85	0	1	9170	11	47	1	8200
1415	84	1189,69	3	15770	1	28	0	11500
1416	81	830,66	2	15540	20	53	1	8700
1417	89	0	2	12310	14	33	1	10700
1418	83	285,45	2	6430	13	36	2	7500
1419	85	0	2	20600	19	57	1	16100
1420	87	0	2	10030	15	30	1	10400
1421	74	1196,07	3	3730	8	35	1	1000
1422	78	0	2	7440	17	31	1	6500
1423	88	0	2	5560	13	53	1	6900
1424	79	0	2	10310	19	41	2	6500
1425	65	3967,27	4	14110	9	30	0	7700
1426	65	2406,68	3	4880	8	60	1	1000
1427	76	0	1	9470	12	30	0	6200
1428	76	728,35	1	17340	18	28	1	12400
1429	74	1276,48	2	9560	12	58	1	6200
1430	86	523,04	2	10300	21	50	1	9400
1431	79	0	1	13250	17	28	2	7300
1432	84	0	1	14910	13	41	0	10800
1433	86	0	2	13230	20	20	1	9600
1434	81	0	1	7020	18	18	1	7300
1435	74	3576,51	4	4710	15	26	1	4200
1436	78	2918,93	2	9900	16	31	2	6000
1437	87	0	2	5470	27	28	1	10200
1438	89	1318,86	2	10870	12	55	1	11300
1439	75	1216,07	2	2990	16	20	1	4900
1440	74	0	1	15910	17	37	1	6900
1441	82	0	3	9920	12	24	1	8900
1442	90	0	1	11880	11	25	2	13600
1443	80	0	1	9210	9	56	1	5700
1444	74	0	2	9640	10	25	0	4900
1445	78	316,69	2	9120	13	61	2	5800
1446	76	140,84	3	6650	14	40	0	3700
1447	90	0	1	10640	20	21	1	11800
1448	79	187,15	1	7720	21	31	1	6900
1449	80	536,34	4	10060	13	37	1	6900
1450	76	0	1	7270	20	28	1	8000
1451	84	0	3	16250	19	23	1	11800
1452	75	1392,28	2	11080	18	45	0	5800
1453	76	0	2	9760	13	27	1	4100
1454	75	0	3	13640	16	27	1	10200
1455	68	4396,43	3	2390	17	20	1	1000
1456	79	0	2	11660	8	24	0	9400
1457	86	0	3	9140	8	42	1	8500
1458	82	1989,83	2	8640	14	22	2	7600
1459	81	1749,47	3	4620	11	30	2	3500
1460	88	0	1	7950	8	40	0	11100
1461	82	0	2	4750	12	36	1	5600
1462	75	0	2	13330	21	31	0	6200
1463	93	0	2	21070	26	40	2	18200
1464	64	2865,89	1	12400	25	61	1	3500
1465	74	706,06	3	12960	15	33	1	5000
1466	78	642,61	1	16210	6	20	0	10200
1467	81	0	3	14450	11	19	4	6900
1468	69	2013,79	2	16460	14	35	1	7600
1469	79	0	2	10360	11	39	1	8300
1470	80	0	1	6210	19	34	1	5200
1471	75	760,95	3	7950	9	28	2	3600
1472	67	1220,46	2	3030	12	42	1	2900
1473	82	0	1	6830	20	28	2	6600
1474	74	1757,69	2	8760	13	33	2	5300
1475	75	0	3	3250	15	36	1	2000
1476	83	744,67	3	30030	19	25	1	18200
1477	82	0	2	8800	13	43	2	10400
1478	78	3470,22	2	10970	15	25	1	6200
1479	85	0	2	19280	10	34	2	12000
1480	82	0	1	14380	21	38	1	8800
1481	88	0	2	13160	15	32	1	11700
1482	74	0	3	4420	15	59	1	1300
1483	70	1306,04	2	10260	18	38	1	5300
1484	84	0	3	12630	18	46	1	10300
1485	73	2417,03	3	5510	12	30	1	2400
1486	70	793,09	1	2900	17	32	0	3000
1487	73	342,17	2	17360	15	59	1	7600
1488	81	0	2	5730	15	31	2	9100
1489	76	1880,4	2	16120	22	29	1	10600
1490	77	926,13	1	14240	12	31	1	9400
1491	82	0	2	12390	21	21	0	9100
1492	83	0	2	7440	10	19	2	7500
1493	77	931,93	3	8690	13	22	1	4200
1494	78	1040,04	1	4660	25	22	0	4300
1495	76	0	3	13670	14	20	0	7200
1496	78	0	2	13310	15	20	1	8500
1497	92	0	2	12440	21	21	2	14600
1498	77	0	2	17620	23	28	1	9400
1499	93	0	1	10520	18	23	2	14300
1500	89	0	1	7400	23	30	1	11100
1501	92	0	2	10210	21	31	1	14000
1502	76	844,1	3	3170	9	62	1	2900
1503	72	1092,38	2	7590	12	38	1	6300
1504	73	1829,62	3	18170	16	25	0	6800
1505	79	245,21	3	14280	10	41	0	6700
1506	77	2115,1	2	11320	15	58	1	8600
1507	85	0	3	11640	16	32	1	8500
1508	78	0	4	1960	9	39	1	2400
1509	75	677,49	2	14270	3	28	1	8400
1510	73	889,86	2	8250	19	20	1	4000
1511	75	299,13	3	9460	22	37	1	5100
1512	80	2477,2	3	11830	11	29	3	7000
1513	83	0	1	19080	17	27	1	13700
1514	89	0	1	4770	15	49	0	8800
1515	80	0	1	4680	16	56	1	5600
1516	63	3675,82	3	11840	11	25	1	6200
1517	99	0	1	15220	19	26	2	17800
1518	89	0	1	8920	16	32	1	10300
1519	87	0	1	9520	20	31	1	11000
1520	67	2339,46	2	4680	6	56	2	1000
1521	75	0	1	8110	12	30	1	7300
1522	80	0	1	11030	25	47	0	7200
1523	87	0	2	8310	11	36	1	8000
1524	81	0	2	18620	20	41	3	11100
1525	81	290,2	2	15590	18	38	1	12000
1526	79	163,49	3	11880	12	25	1	6900
1527	81	156,2	2	4560	15	46	1	8800
1528	81	437,54	3	5950	7	38	2	4400
1529	90	0	2	7810	22	29	2	12600
1530	63	2219,96	3	6930	8	36	0	1000
1531	75	0	2	10380	9	44	2	6200
1532	83	0	2	21120	14	31	1	13100
1533	78	183,52	2	3760	19	23	0	7400
1534	89	0	2	13830	21	20	1	13900
1535	86	288,22	1	17200	17	43	1	11100
1536	73	1058,02	2	8290	14	31	0	3900
1537	63	2298,98	2	30340	19	36	1	7900
1538	85	0	3	11500	6	60	1	7700
1539	84	0	1	5140	19	31	1	6600
1540	76	89,01	2	7190	10	25	1	5500
1541	69	702,69	2	15270	14	25	0	5400
1542	72	486,82	3	15400	15	23	0	9300
1543	82	0	1	12100	23	37	0	8800
1544	88	0	1	8190	17	28	1	10000
1545	76	1813,05	3	15330	11	34	1	7000
1546	79	0	2	7710	23	39	2	8200
1547	77	1321,95	3	4810	12	42	1	6100
1548	70	96	1	7060	12	37	2	2700
1549	79	359,84	4	4980	21	29	1	5900
1550	71	1726,39	3	9070	9	31	2	3400
1551	67	3401,07	4	8730	9	30	1	1100
1552	81	640,72	1	15820	15	56	2	11000
1553	82	0	2	12030	16	27	2	10500
1554	74	934,78	3	14670	8	22	1	6300
1555	88	0	1	12450	13	26	2	10200
1556	89	0	1	12750	19	59	2	14600
1557	60	7184,53	3	310	14	47	0	1000
1558	89	0	2	16090	12	19	2	12700
1559	93	0	2	12360	18	45	1	13300
1560	78	2174,79	1	8770	22	30	2	8900
1561	69	3137,8	2	16660	18	33	2	6000
1562	68	1469,55	2	7740	15	61	1	2900
1563	72	964,36	3	8270	19	21	0	4200
1564	77	1824,49	2	10110	10	61	2	6200
1565	56	2430,83	3	6680	12	28	0	1000
1566	69	836,58	2	14640	13	38	0	4400
1567	81	0	1	17570	16	35	1	10400
1568	78	5034,33	3	12940	13	43	1	8000
1569	93	0	1	10440	19	25	1	13500
1570	76	0	2	11710	17	23	1	8700
1571	81	717,57	2	18730	14	52	3	7300
1572	88	0	2	8280	14	33	1	9600
1573	75	1497,02	2	5190	18	26	1	2300
1574	73	290,93	3	12270	10	21	1	5600
1575	82	1897,36	2	5740	11	44	0	9200
1576	93	0	1	13120	16	28	1	13800
1577	79	1302,07	2	16160	22	22	1	10400
1578	82	0	1	6020	12	43	1	5800
1579	75	2240,73	3	3920	17	36	1	3700
1580	74	225,99	2	10070	19	39	2	7900
1581	83	0	1	5810	11	39	2	7300
1582	69	1396,44	2	13070	23	30	1	5100
1583	76	1441,65	3	9560	14	43	2	4900
1584	77	2022,02	3	7220	18	40	2	4400
1585	78	0	2	8380	11	28	1	5800
1586	82	0	3	14150	18	36	1	10900
1587	84	162,3	2	12420	27	39	1	11700
1588	66	5236,33	2	6830	16	27	1	4600
1589	74	2239,94	3	13830	16	27	1	5900
1590	66	2603,36	3	4040	12	22	1	1000
1591	78	1722,09	2	21100	8	34	2	11600
1592	85	0	2	12640	11	55	1	10800
1593	84	2519,11	2	11180	18	27	1	11400
1594	89	0	2	16090	15	43	1	13800
1595	88	93,44	1	12340	11	24	1	10400
1596	83	713,26	3	4630	11	52	0	7200
1597	89	0	2	16800	16	29	0	11400
1598	83	0	2	8560	15	32	0	8200
1599	80	0	1	14780	18	43	0	9400
1600	70	5031,46	2	8250	15	39	0	5500
1601	81	2716,11	4	12510	21	22	2	10500
1602	75	1268,19	2	4840	11	28	1	1900
1603	78	1607,85	1	10080	12	23	1	8800
1604	85	0	1	11390	22	20	0	10900
1605	77	823,91	2	5970	18	20	1	4400
1606	85	0	3	5620	12	62	0	9300
1607	77	361,34	1	12170	24	18	0	9400
1608	59	5392,58	3	16250	13	53	2	3400
1609	65	803,56	3	13700	8	36	1	2600
1610	68	2869,91	2	11170	10	21	2	6800
1611	82	0	2	9320	11	30	1	8500
1612	79	1080,49	2	23400	9	29	1	10100
1613	83	552,03	2	27200	18	36	0	14900
1614	68	1205,34	2	6060	11	21	1	1400
1615	79	890,27	2	8940	13	54	1	7200
1616	64	3203,91	3	5850	6	38	4	1100
1617	93	0	1	5510	20	38	1	12000
1618	90	0	2	19340	6	26	0	15100
1619	79	0	3	6110	10	47	1	4400
1620	82	0	4	10230	12	26	0	9700
1621	77	893,96	2	9500	19	34	0	8700
1622	87	0	1	23770	14	53	2	14800
1623	81	0	3	15490	7	51	0	9400
1624	81	0	2	15900	15	29	0	10100
1625	88	0	3	13050	15	61	1	11400
1626	87	0	2	5930	18	35	2	11300
1627	72	728,23	3	2530	13	32	1	1000
1628	87	0	2	6470	18	47	1	11500
1629	74	1175,81	2	5880	18	33	1	3200
1630	82	1372,21	2	9030	16	38	1	8800
1631	62	2194,31	2	4450	8	30	1	1000
1632	83	2017,85	2	12600	17	50	1	10300
1633	68	133,83	3	6110	20	25	1	2900
1634	72	1884,42	2	410	2	26	1	1000
1635	67	8196,74	3	10870	9	27	1	5600
1636	77	3293,35	4	11010	7	40	1	3900
1637	85	2320,55	2	19100	17	41	0	12600
1638	78	0	2	20130	14	27	1	8500
1639	85	0	1	6740	17	33	4	7300
1640	76	2415,42	2	6270	18	49	1	6800
1641	82	7,15	2	14150	11	50	1	9800
1642	86	0	2	14540	9	56	1	10500
1643	81	112,54	3	10130	19	30	1	9000
1644	76	824,76	4	7800	12	46	1	4800
1645	89	0	1	6250	15	28	0	11500
1646	89	0	1	14510	24	24	2	13200
1647	89	0	1	21160	12	37	1	15300
1648	85	0	2	12540	19	31	1	11700
1649	78	0	1	4910	16	22	2	5300
1650	82	190,85	2	7900	10	31	2	9300
1651	80	1613,78	2	9420	14	19	1	9400
1652	82	112,59	2	6410	16	31	1	5600
1653	82	0	2	8270	15	33	1	6000
1654	46	7301,15	2	6690	18	45	1	1000
1655	73	464,59	2	13170	26	40	1	7500
1656	82	0	1	8280	13	33	0	7800
1657	66	6333,27	2	12090	18	47	1	4800
1658	66	4169,08	3	4220	18	25	3	1000
1659	75	1287,64	3	18190	14	29	0	7500
1660	45	14945,18	4	9750	4	22	1	1000
1661	87	0	2	27430	17	34	1	14100
1662	85	0	2	13690	15	20	0	10600
1663	76	1877,13	3	5770	15	34	2	6300
1664	80	0	2	7340	13	26	0	6400
1665	76	1138,8	3	13920	20	31	1	7900
1666	58	3233,47	3	17410	5	53	1	3100
1667	73	72,93	3	5810	13	43	4	5700
1668	88	0	2	11730	17	23	1	12800
1669	71	20,6	3	4730	15	24	2	3000
1670	79	1800,32	2	4320	11	20	0	5500
1671	76	1859,35	4	10300	14	35	2	8200
1672	89	0	1	7680	24	30	0	9200
1673	76	808,27	3	12090	23	21	2	7500
1674	82	0	2	8880	14	28	1	8000
1675	85	0	2	12460	17	27	1	9700
1676	71	612,89	2	6430	24	40	0	5200
1677	70	2152,41	2	4820	13	41	1	3500
1678	80	0	2	11850	16	39	1	8700
1679	79	669,98	2	6210	18	34	1	6800
1680	81	0	2	22830	23	26	1	12900
1681	80	3860,69	3	6920	17	55	2	9700
1682	72	3020,67	3	13060	21	28	1	10200
1683	82	0	3	17780	12	30	1	13900
1684	73	0	2	11120	13	37	0	1900
1685	73	892,2	3	18950	20	27	1	9700
1686	86	0	2	2090	25	20	1	9600
1687	66	929,38	2	14950	16	29	1	6600
1688	78	2386,98	3	4200	11	30	1	3900
1689	87	236,75	1	4620	11	28	3	9800
1690	71	0	2	15460	12	44	2	8500
1691	56	4534,79	2	9400	10	19	1	1000
1692	80	0	1	13970	15	22	1	7100
1693	80	384,51	2	11060	15	34	2	8900
1694	68	1975,81	3	5840	9	32	1	1000
1695	72	88,65	2	10930	12	59	1	4100
1696	80	66,72	2	9180	13	58	1	7200
1697	78	901,35	2	3190	23	29	0	3600
1698	90	0	3	13100	6	52	0	11800
1699	70	1745,81	3	5370	13	35	2	1000
1700	72	4015,72	2	9180	11	32	2	6900
1701	79	0	3	4690	15	38	2	6500
1702	90	0	1	9900	17	34	1	13700
1703	78	2487,65	2	12490	14	19	1	9500
1704	76	0	2	660	14	33	2	1200
1705	92	0	2	11040	20	43	2	14400
1706	85	1551,63	3	10460	13	19	0	8600
1707	85	0	1	7190	19	28	2	7900
1708	87	0	1	13110	16	59	1	13400
1709	80	0	2	15660	17	30	3	8500
1710	87	0	1	9140	21	36	1	9000
1711	82	524,99	2	2090	13	18	2	4200
1712	92	0	1	9770	16	33	1	9100
1713	65	5303,94	2	6180	6	24	1	2400
1714	74	1058,72	2	6050	9	23	1	4800
1715	74	3418,68	2	10840	13	29	3	7700
1716	85	0	1	4080	13	46	1	6500
1717	79	485,98	2	14220	8	22	2	5400
1718	84	0	2	16120	9	36	0	9600
1719	83	0	2	12100	17	32	1	9800
1720	83	0	2	20580	14	43	0	11500
1721	90	0	2	13560	27	21	2	14400
1722	63	801,31	3	8230	13	41	1	3900
1723	85	0	2	17040	10	30	1	11800
1724	81	1617,03	3	10540	20	33	1	8600
1725	76	427,19	3	10920	13	33	1	3800
1726	66	3447,63	3	3710	14	18	1	2100
1727	76	2148,72	3	8620	16	28	1	5200
1728	84	0	2	6580	5	22	1	7000
1729	70	5128,73	4	6980	7	33	0	2600
1730	79	139,15	2	7470	13	39	0	5600
1731	84	0	2	10830	14	29	3	10500
1732	68	1789,34	2	7300	10	52	0	2600
1733	82	374,94	2	7450	16	59	1	8600
1734	60	766,29	1	730	20	36	0	1000
1735	80	0	2	9720	12	18	3	7400
1736	89	0	1	9490	14	39	1	12500
1737	63	5919,38	3	1430	21	50	2	1000
1738	97	0	1	21610	20	32	1	16300
1739	74	1447,75	2	7270	10	30	1	2100
1740	89	0	1	7890	13	20	1	8600
1741	88	0	1	18530	22	30	1	13900
1742	80	0	2	710	12	23	0	2300
1743	78	34,89	2	7970	9	19	1	4900
1744	89	0	1	3800	21	24	2	9000
1745	75	1873,02	2	9700	9	43	0	6500
1746	73	56,73	3	11440	13	36	1	2600
1747	82	0	1	17070	25	19	2	12000
1748	91	0	2	18010	20	34	1	15300
1749	83	0	2	2610	17	26	1	6600
1750	91	0	1	25730	18	62	0	18100
1751	88	0	1	17260	21	35	2	15200
1752	80	1216,94	2	9210	16	32	3	9600
1753	73	980,57	3	13820	6	25	1	7600
1754	74	2390,3	2	5920	16	61	1	6500
1755	83	0	2	27290	23	24	4	16300
1756	91	0	3	6660	9	38	2	10900
1757	82	0	2	14270	18	39	0	11300
1758	79	2344,71	2	13170	24	48	0	7900
1759	84	0	2	7530	8	48	1	7900
1760	75	0	2	5790	11	22	0	4100
1761	86	0	1	12240	16	44	3	10000
1762	79	43,83	1	4070	15	30	1	5400
1763	88	0	1	18290	23	23	2	15400
1764	85	0	2	14880	9	29	1	13100
1765	90	0	1	11320	3	27	1	12400
1766	91	0	2	10900	22	52	1	13700
1767	78	0	2	9340	11	32	1	6000
1768	67	835,86	2	4080	6	38	1	1000
1769	77	0	2	6500	17	24	0	2700
1770	86	0	2	8700	16	28	1	9500
1771	87	0	1	14430	14	32	2	12400
1772	84	0	2	10080	11	29	0	7300
1773	86	0	3	16710	22	46	0	11600
1774	87	0	1	10010	12	20	2	9600
1775	82	0	1	14740	22	35	1	9100
1776	81	0	1	15710	16	28	2	9000
1777	80	0	3	12740	14	22	0	7800
1778	91	0	1	10500	14	55	1	12500
1779	74	0	2	8370	14	27	1	2200
1780	86	598,5	2	8690	17	39	2	12000
1781	80	0	3	6090	15	43	4	6400
1782	82	1462,57	2	13490	21	23	1	12400
1783	90	0	2	4400	14	35	0	10500
1784	86	0	3	8490	10	40	1	9600
1785	82	0	2	6830	16	36	1	7700
1786	80	2447,69	2	20630	18	19	1	11400
1787	70	0	2	4050	9	46	1	2800
1788	86	65,51	2	16520	22	19	2	12000
1789	77	2940,98	1	16240	20	36	2	9200
1790	84	0	1	9530	13	50	2	8700
1791	82	0	2	4900	14	37	2	7700
1792	69	1360,32	4	8310	2	61	2	2600
1793	81	130,39	1	12910	20	34	2	10800
1794	82	0	3	5760	14	20	1	7100
1795	84	1211,35	2	12830	21	27	1	11300
1796	91	0	1	24220	14	25	0	17100
1797	79	2990,46	3	5610	14	41	3	3500
1798	86	0	2	17760	18	24	1	12000
1799	71	0	2	10480	17	38	1	3600
1800	74	0	2	17910	13	29	1	7000
1801	72	2335,39	2	15790	14	62	1	8000
1802	75	1223,44	3	9430	19	23	1	7800
1803	66	1824	2	5440	15	34	2	3400
1804	75	449,61	2	18350	13	23	1	10600
1805	87	0	2	11130	14	35	1	9800
1806	79	0	3	11790	12	27	1	7100
1807	73	2158,85	2	3870	6	56	1	1000
1808	71	174,08	2	11270	21	19	0	5800
1809	82	0	1	11460	21	26	0	7600
1810	83	0	2	710	7	24	1	3900
1811	82	2573,14	3	6820	13	37	1	8800
1812	68	2818,3	3	10740	17	41	1	4700
1813	79	0	1	16180	16	40	0	7600
1814	75	2299,12	2	10100	13	18	1	7200
1815	96	0	1	18480	19	47	1	21500
1816	87	0	1	5360	17	22	1	11300
1817	78	13,86	1	5750	16	46	1	6900
1818	81	979,93	2	7740	24	32	1	7900
1819	81	56,49	2	3370	12	26	1	5000
1820	82	542,89	2	12710	17	45	0	9100
1821	76	823,7	2	9140	27	40	0	6900
1822	55	5081,51	2	11280	11	43	1	1800
1823	63	1078,58	3	1660	17	40	2	1000
1824	84	98,81	2	17460	14	40	3	12200
1825	63	4664,13	3	2200	14	33	2	1000
1826	78	0	2	4570	16	29	2	2000
1827	91	0	2	16520	18	31	1	13600
1828	64	3264,91	3	7560	11	19	0	2800
1829	76	1107,09	2	17620	14	36	2	11700
1830	88	0	1	13520	21	61	0	13100
1831	86	58,84	2	12240	19	31	3	10300
1832	83	0	1	21550	19	32	1	11400
1833	80	1019,49	3	5940	11	42	0	5200
1834	74	346,2	2	29530	19	57	2	11100
1835	81	0	2	11990	7	42	1	10000
1836	81	0	1	16890	22	36	1	10300
1837	96	0	1	14930	22	27	2	15800
1838	82	251,69	2	11740	13	30	2	7800
1839	87	0	2	13030	19	61	0	11300
1840	78	0	2	5740	13	57	1	6000
1841	79	0	2	6750	5	62	3	8200
1842	74	1358,57	3	11620	22	31	1	5500
1843	66	3339,14	3	7090	17	35	1	3300
1844	80	0	2	10120	16	33	1	5000
1845	79	87,2	2	10250	22	23	1	5900
1846	88	0	2	12480	7	22	1	12200
1847	79	0	2	9220	15	18	1	5800
1848	74	2122,86	2	4020	21	30	1	4500
1849	80	1383,21	1	8020	13	19	4	7800
1850	91	0	1	17510	18	37	1	17100
1851	85	0	1	4290	17	38	1	10000
1852	86	0	3	8390	19	30	1	10200
1853	87	0	2	18360	20	32	1	12500
1854	91	0	1	20660	15	39	2	12500
1855	88	0	1	11640	29	45	2	14900
1856	82	0	2	4860	8	31	1	6500
1857	81	2001,82	2	14510	12	26	1	10500
1858	77	558,49	3	9790	14	40	0	8200
1859	73	0	1	9820	11	36	2	5100
1860	79	0	2	16680	17	38	2	9800
1861	76	803,53	2	7070	15	45	4	4900
1862	70	2755,23	3	11960	8	23	1	6200
1863	73	2045,82	2	14570	24	26	2	6900
