ID_TRANSACAO	GRUPO_ITENS
48567	bebedouros
48567	escovas_pentes
48567	cortadores_unha
48568	petiscos
48568	tapetes_higienicos
48569	racao_umida
48569	petiscos
48570	comedouros
48570	bebedouros
48570	cortadores_unha
48571	casinhas
48571	desinfetantes_ambientes
48572	racao_umida
48572	casinhas
48573	higiene_bucal
48573	fraldas
48574	racao_umida
48574	petiscos
48575	racao_umida
48575	shampoos
48575	condicionadores
48576	racao_seca
48576	tapetes_higienicos
48576	desinfetantes_ambientes
48577	racao_seca
48577	guias
48578	racao_seca
48578	caixas_transporte
48579	racao_umida
48579	petiscos
48579	escovas_pentes
48580	racao_seca
48580	bebedouros
48581	racao_umida
48581	comedouros
48582	racao_seca
48582	cobertores
48583	coleiras
48583	peitorais
48584	racao_seca
48584	guias
48585	racao_umida
48585	petiscos
48585	camas
48585	perfumes
48586	racao_seca
48586	comedouros
48587	petiscos
48587	tapetes_higienicos
48588	brinquedos
48588	higiene_bucal
48588	vitaminas_suplementos
48589	brinquedos
48589	shampoos
48589	higiene_bucal
48590	racao_umida
48590	cortadores_unha
48591	brinquedos
48591	camas
48592	comedouros
48592	bebedouros
48592	escovas_pentes
48593	petiscos
48593	tapetes_higienicos
48593	antipulgas_carrapatos
48594	racao_seca
48594	racao_umida
48595	coleiras
48595	guias
48596	racao_umida
48596	guias
48597	bebedouros
48597	antipulgas_carrapatos
48598	tapetes_higienicos
48598	higiene_bucal
48599	racao_umida
48599	camas
48600	racao_umida
48600	antipulgas_carrapatos
48601	cobertores
48601	shampoos
48601	condicionadores
48602	racao_seca
48602	petiscos
48602	brinquedos
48603	peitorais
48603	shampoos
48603	fraldas
48604	shampoos
48604	antipulgas_carrapatos
48605	racao_umida
48605	tapetes_higienicos
48605	condicionadores
48606	brinquedos
48606	guias
48607	racao_seca
48607	petiscos
48608	racao_umida
48608	petiscos
48609	racao_seca
48609	cobertores
48610	escovas_pentes
48610	perfumes
48611	racao_seca
48611	coleiras
48612	racao_seca
48612	antipulgas_carrapatos
48613	shampoos
48613	higiene_bucal
48614	petiscos
48614	tapetes_higienicos
48615	racao_seca
48615	shampoos
48615	higiene_bucal
48615	antipulgas_carrapatos
48616	comedouros
48616	desinfetantes_ambientes
48617	brinquedos
48617	guias
48618	petiscos
48618	cobertores
48619	tapetes_higienicos
48619	shampoos
48619	desinfetantes_ambientes
48620	peitorais
48620	cortadores_unha
48621	higiene_bucal
48621	escovas_pentes
48622	peitorais
48622	tapetes_higienicos
48622	cortadores_unha
48623	camas
48623	comedouros
48624	brinquedos
48624	guias
48625	coleiras
48625	peitorais
48625	shampoos
48625	cortadores_unha
48626	comedouros
48626	escovas_pentes
48627	racao_seca
48627	comedouros
48628	coleiras
48628	bebedouros
48629	camas
48629	escovas_pentes
48630	racao_umida
48630	antipulgas_carrapatos
48631	racao_umida
48631	tapetes_higienicos
48632	cobertores
48632	shampoos
48633	racao_seca
48633	antipulgas_carrapatos
48634	racao_seca
48634	brinquedos
48634	caixas_transporte
48634	escovas_pentes
48635	petiscos
48635	brinquedos
48635	comedouros
48636	racao_seca
48636	roupas
48637	camas
48637	cobertores
48638	casinhas
48638	condicionadores
48639	racao_seca
48639	tapetes_higienicos
48640	petiscos
48640	perfumes
48641	camas
48641	tapetes_higienicos
48642	racao_umida
48642	cobertores
48643	racao_seca
48643	petiscos
48644	brinquedos
48644	guias
48644	camas
48644	bebedouros
48645	petiscos
48645	higiene_bucal
48646	camas
48646	comedouros
48647	racao_seca
48647	desinfetantes_ambientes
48648	brinquedos
48648	tapetes_higienicos
48648	vitaminas_suplementos
48648	desinfetantes_ambientes
48649	petiscos
48649	roupas
48649	shampoos
48650	racao_seca
48650	racao_umida
48650	cobertores
48650	tapetes_higienicos
48651	higiene_bucal
48651	fraldas
48652	camas
48652	shampoos
48653	racao_umida
48653	cortadores_unha
48654	shampoos
48654	comedouros
48655	racao_umida
48655	petiscos
48656	racao_seca
48656	higiene_bucal
48657	coleiras
48657	comedouros
48658	racao_seca
48658	brinquedos
48659	brinquedos
48659	guias
48659	casinhas
48659	higiene_bucal
48660	petiscos
48660	tapetes_higienicos
48661	racao_umida
48661	petiscos
48661	brinquedos
48662	shampoos
48662	condicionadores
48663	racao_seca
48663	guias
48664	petiscos
48664	bebedouros
48665	racao_umida
48665	shampoos
48665	bebedouros
48666	shampoos
48666	condicionadores
48667	racao_seca
48667	brinquedos
48668	racao_umida
48668	petiscos
48668	antipulgas_carrapatos
48669	racao_umida
48669	petiscos
48670	racao_umida
48670	petiscos
48670	perfumes
48671	brinquedos
48671	cortadores_unha
48672	casinhas
48672	vitaminas_suplementos
48673	roupas
48673	condicionadores
48674	brinquedos
48674	casinhas
48675	roupas
48675	escovas_pentes
48676	racao_seca
48676	camas
48677	coleiras
48677	higiene_bucal
48678	racao_umida
48678	tapetes_higienicos
48678	antipulgas_carrapatos
48679	shampoos
48679	condicionadores
48680	coleiras
48680	camas
48681	racao_umida
48681	petiscos
48681	caixas_transporte
48682	racao_seca
48682	condicionadores
48683	racao_umida
48683	petiscos
48684	racao_umida
48684	petiscos
48684	cortadores_unha
48685	racao_seca
48685	coleiras
48685	condicionadores
48686	racao_seca
48686	shampoos
48687	racao_umida
48687	petiscos
48687	tapetes_higienicos
48688	brinquedos
48688	shampoos
48688	condicionadores
48689	caixas_transporte
48689	fraldas
48690	camas
48690	shampoos
48690	higiene_bucal
48690	vitaminas_suplementos
48691	guias
48691	camas
48692	camas
48692	cortadores_unha
48693	racao_umida
48693	petiscos
48694	higiene_bucal
48694	cortadores_unha
48695	racao_umida
48695	petiscos
48696	racao_seca
48696	racao_umida
48697	racao_umida
48697	brinquedos
48698	caixas_transporte
48698	vitaminas_suplementos
48699	higiene_bucal
48699	cortadores_unha
48700	racao_seca
48700	tapetes_higienicos
48701	guias
48701	tapetes_higienicos
48702	roupas
48702	tapetes_higienicos
48703	racao_umida
48703	petiscos
48703	brinquedos
48704	brinquedos
48704	guias
48705	camas
48705	shampoos
48705	bebedouros
48706	peitorais
48706	shampoos
48706	condicionadores
48706	antipulgas_carrapatos
48707	racao_seca
48707	petiscos
48707	cobertores
48708	brinquedos
48708	camas
48709	tapetes_higienicos
48709	shampoos
48709	condicionadores
48710	racao_seca
48710	camas
48711	petiscos
48711	tapetes_higienicos
48712	racao_umida
48712	casinhas
48713	racao_seca
48713	petiscos
48714	racao_seca
48714	cobertores
48715	bebedouros
48715	desinfetantes_ambientes
48716	racao_umida
48716	brinquedos
48717	petiscos
48717	guias
48718	coleiras
48718	peitorais
48719	racao_seca
48719	racao_umida
48719	petiscos
48720	shampoos
48720	higiene_bucal
48721	comedouros
48721	antipulgas_carrapatos
48722	comedouros
48722	antipulgas_carrapatos
48723	shampoos
48723	condicionadores
48723	bebedouros
48724	shampoos
48724	condicionadores
48724	antipulgas_carrapatos
48725	racao_umida
48725	casinhas
48725	tapetes_higienicos
48725	desinfetantes_ambientes
48726	petiscos
48726	escovas_pentes
48726	cortadores_unha
48727	racao_seca
48727	condicionadores
48727	escovas_pentes
48728	racao_seca
48728	desinfetantes_ambientes
48729	racao_umida
48729	brinquedos
48730	racao_umida
48730	petiscos
48731	coleiras
48731	guias
48732	guias
48732	vitaminas_suplementos
48733	antipulgas_carrapatos
48733	escovas_pentes
48734	petiscos
48734	tapetes_higienicos
48735	comedouros
48735	antipulgas_carrapatos
48735	fraldas
48736	racao_seca
48736	tapetes_higienicos
48736	desinfetantes_ambientes
48737	petiscos
48737	tapetes_higienicos
48738	coleiras
48738	shampoos
48739	higiene_bucal
48739	antipulgas_carrapatos
48740	camas
48740	cobertores
48741	racao_seca
48741	racao_umida
48741	petiscos
48741	comedouros
48742	racao_seca
48742	petiscos
48742	vitaminas_suplementos
48742	bebedouros
48743	racao_seca
48743	camas
48744	brinquedos
48744	roupas
48745	racao_umida
48745	petiscos
48746	racao_seca
48746	casinhas
48747	racao_seca
48747	caixas_transporte
48748	casinhas
48748	shampoos
48749	petiscos
48749	vitaminas_suplementos
48750	racao_seca
48750	cobertores
48751	racao_seca
48751	guias
48751	tapetes_higienicos
48752	shampoos
48752	higiene_bucal
48753	petiscos
48753	peitorais
48753	comedouros
48754	racao_seca
48754	petiscos
48755	coleiras
48755	camas
48755	condicionadores
48756	cobertores
48756	casinhas
48757	racao_seca
48757	shampoos
48757	condicionadores
48758	coleiras
48758	guias
48759	racao_seca
48759	antipulgas_carrapatos
48760	racao_seca
48760	brinquedos
48760	higiene_bucal
48761	racao_umida
48761	petiscos
48761	tapetes_higienicos
48762	peitorais
48762	shampoos
48762	condicionadores
48763	roupas
48763	vitaminas_suplementos
48764	racao_umida
48764	shampoos
48764	condicionadores
48765	racao_seca
48765	shampoos
48765	condicionadores
48766	petiscos
48766	condicionadores
48767	racao_umida
48767	guias
48768	tapetes_higienicos
48768	higiene_bucal
48769	petiscos
48769	tapetes_higienicos
48769	desinfetantes_ambientes
48770	racao_umida
48770	petiscos
48771	racao_umida
48771	petiscos
48771	tapetes_higienicos
48772	racao_umida
48772	cortadores_unha
48773	racao_seca
48773	racao_umida
48773	petiscos
48774	petiscos
48774	guias
48775	camas
48775	cortadores_unha
48776	comedouros
48776	perfumes
48777	racao_seca
48777	antipulgas_carrapatos
48778	petiscos
48778	brinquedos
48779	racao_umida
48779	petiscos
48779	peitorais
48779	vitaminas_suplementos
48780	racao_seca
48780	racao_umida
48781	peitorais
48781	camas
48781	cobertores
48782	racao_umida
48782	petiscos
48783	racao_umida
48783	casinhas
48784	racao_umida
48784	tapetes_higienicos
48784	shampoos
48784	higiene_bucal
48785	brinquedos
48785	higiene_bucal
48786	racao_seca
48786	petiscos
48787	racao_seca
48787	antipulgas_carrapatos
48788	racao_umida
48788	petiscos
48788	peitorais
48788	escovas_pentes
48789	coleiras
48789	camas
48789	cobertores
48790	roupas
48790	condicionadores
48791	shampoos
48791	comedouros
48792	petiscos
48792	tapetes_higienicos
48793	shampoos
48793	cortadores_unha
48794	racao_seca
48794	casinhas
48795	racao_umida
48795	roupas
48796	racao_seca
48796	desinfetantes_ambientes
48797	petiscos
48797	higiene_bucal
48798	petiscos
48798	brinquedos
48799	petiscos
48799	vitaminas_suplementos
48800	petiscos
48800	tapetes_higienicos
48801	brinquedos
48801	guias
48801	comedouros
48802	racao_seca
48802	shampoos
48803	petiscos
48803	cobertores
48804	racao_seca
48804	petiscos
48805	casinhas
48805	antipulgas_carrapatos
48806	racao_umida
48806	petiscos
48806	higiene_bucal
48807	peitorais
48807	comedouros
48808	condicionadores
48808	bebedouros
48809	racao_umida
48809	petiscos
48810	camas
48810	cobertores
48810	vitaminas_suplementos
48811	racao_seca
48811	antipulgas_carrapatos
48812	brinquedos
48812	tapetes_higienicos
48813	comedouros
48813	bebedouros
48813	fraldas
48814	racao_seca
48814	shampoos
48814	condicionadores
48815	racao_seca
48815	vitaminas_suplementos
48816	shampoos
48816	condicionadores
48817	racao_seca
48817	escovas_pentes
48818	racao_umida
48818	petiscos
48818	peitorais
48819	racao_seca
48819	cobertores
48820	racao_umida
48820	petiscos
48821	racao_umida
48821	petiscos
48821	higiene_bucal
48822	shampoos
48822	condicionadores
48823	coleiras
48823	peitorais
48824	cobertores
48824	higiene_bucal
48825	shampoos
48825	antipulgas_carrapatos
48826	racao_umida
48826	bebedouros
48827	tapetes_higienicos
48827	desinfetantes_ambientes
48828	coleiras
48828	desinfetantes_ambientes
48829	racao_umida
48829	caixas_transporte
48829	condicionadores
48830	racao_seca
48830	camas
48830	higiene_bucal
48831	racao_umida
48831	petiscos
48831	caixas_transporte
48832	racao_umida
48832	petiscos
48832	brinquedos
48833	racao_umida
48833	coleiras
48834	racao_seca
48834	peitorais
48835	racao_seca
48835	caixas_transporte
48836	racao_seca
48836	camas
48837	petiscos
48837	perfumes
48838	brinquedos
48838	fraldas
48839	petiscos
48839	shampoos
48839	condicionadores
48840	racao_umida
48840	tapetes_higienicos
48841	antipulgas_carrapatos
48841	perfumes
48842	racao_seca
48842	shampoos
48843	brinquedos
48843	antipulgas_carrapatos
48844	petiscos
48844	shampoos
48845	peitorais
48845	perfumes
48846	racao_seca
48846	guias
48846	casinhas
48847	camas
48847	perfumes
48848	brinquedos
48848	bebedouros
48849	camas
48849	cobertores
48849	shampoos
48850	roupas
48850	perfumes
48851	camas
48851	antipulgas_carrapatos
48852	racao_umida
48852	coleiras
48853	tapetes_higienicos
48853	shampoos
48854	cobertores
48854	shampoos
48855	brinquedos
48855	guias
48855	casinhas
48855	fraldas
48856	racao_seca
48856	coleiras
48856	bebedouros
48857	racao_umida
48857	petiscos
48858	petiscos
48858	brinquedos
48858	guias
48858	caixas_transporte
48859	racao_seca
48859	cobertores
48860	casinhas
48860	escovas_pentes
48861	comedouros
48861	bebedouros
48862	racao_umida
48862	coleiras
48862	escovas_pentes
48863	racao_umida
48863	petiscos
48864	racao_seca
48864	guias
48865	racao_umida
48865	brinquedos
48866	racao_seca
48866	higiene_bucal
48867	racao_seca
48867	petiscos
48868	bebedouros
48868	desinfetantes_ambientes
48869	condicionadores
48869	comedouros
48870	racao_umida
48870	shampoos
48870	condicionadores
48870	comedouros
48871	racao_seca
48871	perfumes
48872	guias
48872	higiene_bucal
48873	racao_seca
48873	antipulgas_carrapatos
48874	racao_seca
48874	petiscos
48874	antipulgas_carrapatos
48874	fraldas
48875	racao_umida
48875	petiscos
48875	comedouros
48876	peitorais
48876	antipulgas_carrapatos
48877	camas
48877	higiene_bucal
48878	racao_seca
48878	escovas_pentes
48879	racao_umida
48879	brinquedos
48879	coleiras
48879	peitorais
48880	racao_umida
48880	brinquedos
48880	guias
48880	antipulgas_carrapatos
48881	brinquedos
48881	casinhas
48882	cobertores
48882	tapetes_higienicos
48883	brinquedos
48883	guias
48884	racao_umida
48884	comedouros
48885	brinquedos
48885	higiene_bucal
48886	racao_umida
48886	caixas_transporte
48886	bebedouros
48887	racao_seca
48887	escovas_pentes
48888	coleiras
48888	cobertores
48888	cortadores_unha
48889	racao_seca
48889	racao_umida
48889	petiscos
48889	casinhas
48890	brinquedos
48890	guias
48890	tapetes_higienicos
48890	bebedouros
48891	racao_seca
48891	petiscos
48891	casinhas
48892	shampoos
48892	comedouros
48893	casinhas
48893	desinfetantes_ambientes
48894	racao_seca
48894	coleiras
48894	caixas_transporte
48894	escovas_pentes
48895	racao_umida
48895	guias
48895	tapetes_higienicos
48895	higiene_bucal
48896	racao_umida
48896	tapetes_higienicos
48897	cobertores
48897	tapetes_higienicos
48898	racao_umida
48898	petiscos
48898	comedouros
48899	antipulgas_carrapatos
48899	escovas_pentes
48900	shampoos
48900	condicionadores
48901	racao_seca
48901	racao_umida
48901	comedouros
48901	bebedouros
48902	racao_umida
48902	petiscos
48903	racao_seca
48903	racao_umida
48903	cobertores
48904	cobertores
48904	antipulgas_carrapatos
48905	petiscos
48905	camas
48906	racao_umida
48906	condicionadores
48907	cobertores
48907	comedouros
48907	bebedouros
48908	racao_umida
48908	fraldas
48909	camas
48909	tapetes_higienicos
48909	higiene_bucal
48909	escovas_pentes
48910	camas
48910	cortadores_unha
48911	racao_umida
48911	petiscos
48912	camas
48912	cobertores
48912	higiene_bucal
48913	racao_umida
48913	brinquedos
48913	cobertores
48914	racao_umida
48914	comedouros
48915	racao_seca
48915	brinquedos
48916	fraldas
48916	escovas_pentes
48917	racao_seca
48917	petiscos
48918	petiscos
48918	comedouros
48919	tapetes_higienicos
48919	cortadores_unha
48920	petiscos
48920	escovas_pentes
48921	racao_umida
48921	petiscos
48922	condicionadores
48922	comedouros
48922	escovas_pentes
48923	coleiras
48923	cobertores
48924	escovas_pentes
48924	cortadores_unha
48925	peitorais
48925	antipulgas_carrapatos
48925	desinfetantes_ambientes
48926	brinquedos
48926	fraldas
48927	racao_umida
48927	petiscos
48927	cobertores
48927	bebedouros
48928	racao_umida
48928	petiscos
48928	brinquedos
48929	racao_seca
48929	camas
48930	petiscos
48930	cortadores_unha
48931	petiscos
48931	fraldas
48932	comedouros
48932	bebedouros
48933	racao_umida
48933	camas
48934	casinhas
48934	higiene_bucal
48935	casinhas
48935	fraldas
48936	condicionadores
48936	antipulgas_carrapatos
48937	racao_seca
48937	racao_umida
48938	racao_umida
48938	petiscos
48938	condicionadores
48939	coleiras
48939	roupas
48940	camas
48940	condicionadores
48941	racao_umida
48941	petiscos
48941	comedouros
48941	bebedouros
48942	petiscos
48942	brinquedos
48942	guias
48942	shampoos
48943	cobertores
48943	perfumes
48944	racao_umida
48944	petiscos
48945	racao_seca
48945	petiscos
48946	racao_seca
48946	peitorais
48947	shampoos
48947	condicionadores
48947	antipulgas_carrapatos
48948	shampoos
48948	higiene_bucal
48949	camas
48949	caixas_transporte
48949	vitaminas_suplementos
48950	condicionadores
48950	higiene_bucal
48951	brinquedos
48951	shampoos
48951	condicionadores
48952	coleiras
48952	peitorais
48952	fraldas
48953	racao_seca
48953	petiscos
48953	tapetes_higienicos
48954	coleiras
48954	antipulgas_carrapatos
48955	racao_seca
48955	racao_umida
48956	coleiras
48956	peitorais
48956	casinhas
48957	racao_seca
48957	racao_umida
48958	roupas
48958	condicionadores
48958	antipulgas_carrapatos
48959	petiscos
48959	guias
48960	racao_seca
48960	brinquedos
48961	racao_umida
48961	cortadores_unha
48962	cobertores
48962	higiene_bucal
48963	racao_umida
48963	petiscos
48963	desinfetantes_ambientes
48964	peitorais
48964	tapetes_higienicos
48965	racao_umida
48965	condicionadores
48966	racao_umida
48966	petiscos
48967	racao_seca
48967	petiscos
48968	racao_umida
48968	petiscos
48968	guias
48969	petiscos
48969	peitorais
48970	cobertores
48970	shampoos
48970	condicionadores
48970	vitaminas_suplementos
48971	racao_seca
48971	tapetes_higienicos
48972	brinquedos
48972	peitorais
48973	guias
48973	cobertores
48973	fraldas
48974	racao_seca
48974	tapetes_higienicos
48975	petiscos
48975	peitorais
48976	guias
48976	caixas_transporte
48976	comedouros
48977	coleiras
48977	perfumes
48978	petiscos
48978	shampoos
48979	camas
48979	comedouros
48980	racao_seca
48980	shampoos
48981	racao_seca
48981	antipulgas_carrapatos
48982	coleiras
48982	shampoos
48983	racao_umida
48983	fraldas
48984	brinquedos
48984	guias
48984	cobertores
48984	tapetes_higienicos
48985	condicionadores
48985	comedouros
48986	coleiras
48986	peitorais
48987	shampoos
48987	condicionadores
48988	racao_umida
48988	comedouros
48989	racao_umida
48989	coleiras
48989	cobertores
48990	tapetes_higienicos
48990	higiene_bucal
48991	brinquedos
48991	camas
48991	tapetes_higienicos
48992	racao_seca
48992	racao_umida
48993	brinquedos
48993	higiene_bucal
48994	cobertores
48994	higiene_bucal
48995	cobertores
48995	tapetes_higienicos
48995	shampoos
48996	guias
48996	peitorais
48997	caixas_transporte
48997	shampoos
48998	guias
48998	shampoos
48998	condicionadores
48999	caixas_transporte
48999	shampoos
49000	petiscos
49000	tapetes_higienicos
49001	coleiras
49001	escovas_pentes
49002	tapetes_higienicos
49002	comedouros
49002	desinfetantes_ambientes
49003	racao_seca
49003	racao_umida
49004	coleiras
49004	condicionadores
49005	racao_seca
49005	shampoos
49005	higiene_bucal
49005	fraldas
49006	camas
49006	cobertores
49007	racao_umida
49007	petiscos
49007	peitorais
49007	cobertores
49008	brinquedos
49008	escovas_pentes
49009	racao_umida
49009	petiscos
49010	cobertores
49010	casinhas
49011	brinquedos
49011	comedouros
49011	bebedouros
49011	cortadores_unha
49012	camas
49012	higiene_bucal
49013	racao_seca
49013	camas
49014	cobertores
49014	shampoos
49015	racao_seca
49015	peitorais
49016	brinquedos
49016	vitaminas_suplementos
49017	racao_seca
49017	tapetes_higienicos
49018	casinhas
49018	caixas_transporte
49019	racao_seca
49019	fraldas
49020	racao_seca
49020	fraldas
49021	coleiras
49021	shampoos
49021	condicionadores
49022	camas
49022	bebedouros
49023	casinhas
49023	desinfetantes_ambientes
49023	cortadores_unha
49024	racao_umida
49024	cobertores
49025	racao_seca
49025	brinquedos
49026	tapetes_higienicos
49026	antipulgas_carrapatos
49027	tapetes_higienicos
49027	escovas_pentes
49028	brinquedos
49028	cobertores
49029	brinquedos
49029	higiene_bucal
49030	petiscos
49030	coleiras
49030	camas
49031	higiene_bucal
49031	antipulgas_carrapatos
49032	racao_seca
49032	bebedouros
49033	racao_seca
49033	racao_umida
49034	petiscos
49034	tapetes_higienicos
49035	racao_umida
49035	petiscos
49035	shampoos
49036	racao_seca
49036	petiscos
49037	brinquedos
49037	fraldas
49038	racao_seca
49038	desinfetantes_ambientes
49039	racao_seca
49039	comedouros
49040	camas
49040	tapetes_higienicos
49041	brinquedos
49041	tapetes_higienicos
49042	racao_seca
49042	antipulgas_carrapatos
49042	fraldas
49043	racao_seca
49043	casinhas
49043	tapetes_higienicos
49044	coleiras
49044	peitorais
49045	roupas
49045	tapetes_higienicos
49046	racao_umida
49046	petiscos
49047	vitaminas_suplementos
49047	antipulgas_carrapatos
49048	racao_seca
49048	camas
49048	perfumes
49049	racao_seca
49049	brinquedos
49049	guias
49050	guias
49050	cobertores
49050	shampoos
49050	higiene_bucal
49051	petiscos
49051	tapetes_higienicos
49051	condicionadores
49052	racao_seca
49052	condicionadores
49053	petiscos
49053	tapetes_higienicos
49054	comedouros
49054	bebedouros
49054	antipulgas_carrapatos
49055	caixas_transporte
49055	antipulgas_carrapatos
49056	brinquedos
49056	casinhas
49057	petiscos
49057	desinfetantes_ambientes
49058	vitaminas_suplementos
49058	desinfetantes_ambientes
49059	comedouros
49059	antipulgas_carrapatos
49060	petiscos
49060	tapetes_higienicos
49061	petiscos
49061	perfumes
49062	racao_seca
49062	camas
49062	tapetes_higienicos
49063	racao_seca
49063	racao_umida
49063	brinquedos
49064	shampoos
49064	fraldas
49065	racao_seca
49065	cobertores
49065	roupas
49066	racao_seca
49066	casinhas
49066	roupas
49067	camas
49067	escovas_pentes
49068	brinquedos
49068	shampoos
49069	racao_seca
49069	coleiras
49070	racao_seca
49070	coleiras
49070	comedouros
49070	bebedouros
49071	brinquedos
49071	vitaminas_suplementos
49072	peitorais
49072	cobertores
49072	vitaminas_suplementos
49073	racao_seca
49073	shampoos
49074	racao_umida
49074	petiscos
49075	shampoos
49075	cortadores_unha
49076	racao_umida
49076	antipulgas_carrapatos
49077	caixas_transporte
49077	fraldas
49078	camas
49078	antipulgas_carrapatos
49079	cobertores
49079	comedouros
49079	bebedouros
49079	fraldas
49080	comedouros
49080	escovas_pentes
49081	coleiras
49081	tapetes_higienicos
49081	fraldas
49082	cobertores
49082	comedouros
49083	shampoos
49083	condicionadores
49084	racao_seca
49084	caixas_transporte
49085	petiscos
49085	comedouros
49086	racao_umida
49086	camas
49086	tapetes_higienicos
49087	racao_seca
49087	camas
49088	petiscos
49088	brinquedos
49089	racao_umida
49089	petiscos
49090	brinquedos
49090	guias
49091	petiscos
49091	peitorais
49092	racao_umida
49092	comedouros
49093	cobertores
49093	fraldas
49094	shampoos
49094	condicionadores
49095	tapetes_higienicos
49095	higiene_bucal
49096	petiscos
49096	shampoos
49097	racao_seca
49097	coleiras
49098	coleiras
49098	antipulgas_carrapatos
49099	racao_umida
49099	shampoos
49100	tapetes_higienicos
49100	desinfetantes_ambientes
49101	coleiras
49101	vitaminas_suplementos
49102	camas
49102	cobertores
49103	petiscos
49103	brinquedos
49103	guias
49104	racao_umida
49104	petiscos
49105	racao_umida
49105	petiscos
49105	comedouros
49106	racao_umida
49106	petiscos
49107	racao_seca
49107	brinquedos
49108	peitorais
49108	bebedouros
49109	petiscos
49109	coleiras
49110	cobertores
49110	tapetes_higienicos
49111	racao_seca
49111	shampoos
49111	bebedouros
49112	tapetes_higienicos
49112	comedouros
49113	racao_seca
49113	petiscos
49114	shampoos
49114	condicionadores
49115	casinhas
49115	bebedouros
49116	camas
49116	casinhas
49117	brinquedos
49117	guias
49117	fraldas
49118	roupas
49118	higiene_bucal
49118	fraldas
49119	camas
49119	cobertores
49120	racao_umida
49120	shampoos
49120	condicionadores
49121	tapetes_higienicos
49121	desinfetantes_ambientes
49122	petiscos
49122	shampoos
49123	guias
49123	caixas_transporte
49123	bebedouros
49123	fraldas
49124	racao_seca
49124	racao_umida
49125	petiscos
49125	antipulgas_carrapatos
49125	escovas_pentes
49126	guias
49126	shampoos
49127	camas
49127	cobertores
49127	fraldas
49128	petiscos
49128	roupas
49129	racao_seca
49129	tapetes_higienicos
49129	desinfetantes_ambientes
49130	fraldas
49130	escovas_pentes
49131	racao_umida
49131	coleiras
49132	racao_seca
49132	casinhas
49133	racao_umida
49133	higiene_bucal
49134	coleiras
49134	bebedouros
49135	racao_seca
49135	cobertores
49136	racao_umida
49136	cobertores
49137	racao_umida
49137	guias
49138	shampoos
49138	higiene_bucal
49139	racao_umida
49139	coleiras
49139	peitorais
49139	bebedouros
49140	petiscos
49140	guias
49140	bebedouros
49141	racao_umida
49141	petiscos
49141	cobertores
49142	camas
49142	tapetes_higienicos
49143	racao_umida
49143	petiscos
49143	coleiras
49143	tapetes_higienicos
49144	brinquedos
49144	vitaminas_suplementos
49145	peitorais
49145	higiene_bucal
49146	bebedouros
49146	fraldas
49147	comedouros
49147	bebedouros
49148	racao_seca
49148	petiscos
49149	brinquedos
49149	condicionadores
49149	vitaminas_suplementos
49150	brinquedos
49150	cortadores_unha
49151	petiscos
49151	comedouros
49151	bebedouros
49152	racao_umida
49152	brinquedos
49153	coleiras
49153	cobertores
49154	racao_umida
49154	peitorais
49155	brinquedos
49155	shampoos
49155	comedouros
49156	petiscos
49156	casinhas
49157	petiscos
49157	tapetes_higienicos
49157	bebedouros
49157	perfumes
49158	tapetes_higienicos
49158	higiene_bucal
49159	cobertores
49159	higiene_bucal
49160	bebedouros
49160	antipulgas_carrapatos
49161	petiscos
49161	guias
49161	escovas_pentes
49162	coleiras
49162	cobertores
49163	roupas
49163	caixas_transporte
49164	racao_umida
49164	petiscos
49164	brinquedos
49164	guias
49165	racao_umida
49165	petiscos
49165	camas
49166	petiscos
49166	camas
49167	racao_umida
49167	shampoos
49167	comedouros
49167	bebedouros
49168	racao_seca
49168	peitorais
49168	camas
49169	racao_umida
49169	petiscos
49169	comedouros
49170	racao_seca
49170	racao_umida
49170	casinhas
49170	bebedouros
49171	racao_seca
49171	condicionadores
49172	brinquedos
49172	shampoos
49173	comedouros
49173	bebedouros
49174	racao_umida
49174	higiene_bucal
49175	racao_umida
49175	roupas
49176	racao_seca
49176	coleiras
49176	camas
49177	racao_seca
49177	racao_umida
49178	racao_umida
49178	petiscos
49178	casinhas
49178	tapetes_higienicos
49179	comedouros
49179	perfumes
49180	racao_seca
49180	peitorais
49181	brinquedos
49181	comedouros
49182	racao_umida
49182	petiscos
49183	racao_umida
49183	peitorais
49183	cobertores
49183	tapetes_higienicos
49184	vitaminas_suplementos
49184	bebedouros
49185	higiene_bucal
49185	escovas_pentes
49186	condicionadores
49186	higiene_bucal
49187	racao_umida
49187	petiscos
49187	guias
49187	antipulgas_carrapatos
49188	racao_umida
49188	comedouros
49189	coleiras
49189	comedouros
49190	petiscos
49190	camas
49191	petiscos
49191	cortadores_unha
49192	brinquedos
49192	comedouros
49192	bebedouros
49193	racao_seca
49193	antipulgas_carrapatos
49194	petiscos
49194	comedouros
49195	petiscos
49195	peitorais
49196	tapetes_higienicos
49196	antipulgas_carrapatos
49197	racao_umida
49197	shampoos
49197	condicionadores
49198	racao_umida
49198	higiene_bucal
49199	condicionadores
49199	antipulgas_carrapatos
49200	guias
49200	shampoos
49201	racao_seca
49201	racao_umida
49202	brinquedos
49202	shampoos
49203	peitorais
49203	camas
49204	coleiras
49204	peitorais
49204	casinhas
49205	condicionadores
49205	vitaminas_suplementos
49206	racao_seca
49206	camas
49206	cobertores
49207	brinquedos
49207	comedouros
49208	petiscos
49208	guias
49208	casinhas
49209	racao_seca
49209	bebedouros
49210	racao_umida
